Date,Close,High,Low,Open,Volume,log_return,RSI_14,volatility_20d,SMA_20,SMA_50,EMA_20,BB_middle,BB_upper,BB_lower,MACD,MACD_signal,MACD_hist,momentum_1w,momentum_1m,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,vpd_max,temp_max_rolling_7d,temp_max_rolling_14d,temp_max_cumsum_30d,temp_max_diff_1d,temp_max_std_7d,precip_sum_rolling_7d,precip_sum_rolling_14d,precip_cumsum_30d,precip_diff_1d,precip_std_7d,dry_days_7d,et0_rolling_7d,et0_cumsum_30d,is_weekend,weekend_temp_max,weekend_precip_sum,weekend_et0,hot_day,cold_day,dry_day,dry_spell,usd_Open,usd_High,usd_Low,usd_Close,usd_Volume,usd_RSI_14,usd_volatility_20d,usd_Close_lag_1w,usd_Close_lag_1m,usd_log_return_lag_1w,usd_volatility_lag_1w,inf_US_CPI,inf_CPI_MoM_pct,inf_CPI_YoY_pct,cal_is_planting,cal_is_pollination,cal_is_harvest,cal_is_planting_duration,cal_is_pollination_duration,cal_is_harvest_duration,cal_month,cal_week_of_year,cal_sin_month,cal_cos_month,cal_sin_week,cal_cos_week,vix_close,vix_log_return,vix_ma4,vix_regime,currency_adjusted_close,inflation_pressure,close_lag_1,close_lag_2,temp_bio_lag,precip_bio_lag,temp_wavelet_trend,precip_wavelet_trend,BB_upper_adj,BB_lower_adj,volatility,EMA_adj,RSI_adj,rv_5d,rv_10d,rv_20d,rv_ratio,hl_range_pct,hl_range_ma5,hl_range_ma20,hl_expansion,volume_ratio,price_vol_corr,usd_rv_5d,usd_rv_20d,usd_rv_ratio
2011-02-14 00:00:00+00:00,695.75,710.5,695.0,706.25,156566,-0.015332801718582,70.9090909090909,0.262876449847077,667.3375,626.37,668.233280703182,667.3375,706.2362467664399,628.4387532335601,20.60762235595508,18.620719410248977,1.986902945706096,0.0311226380140792,0.0828793774319065,6.45050006,-2.459500004,0.0342857157142853,0.9221517857142856,0.220120644,-2.130928572285714,-3.705214279328571,-119.8449994932,-2.59000008,9.541197491766344,0.2400000099999971,18.340000510000003,34.300000510000004,0.0,0.082427290186658,0.6,0.9221517857142856,18.611644264,0.0,6.375500199999999,0.1514285799999993,0.7235483698571429,0.0,0.8,0.6,1.4,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,1123.9841064214706,-3.1612964361286364,706.5,698.5,-2.744499996,5.185714234285713,-2.148580400924125,3.106877170444481,1158.3127420152075,1033.5743763158157,31.184591424848065,1101.355736322028,68.12215963838977,0.3256772969884254,0.2680179044804869,0.2884388354820084,1.1291034549947252,0.0222781171397772,0.0211222168321443,0.0247448263808625,0.9003137784740801,0.9333020972859252,0.3547412012875026,0.038129527800148,0.0568667494757235,0.6705064285652772
2011-02-15 00:00:00+00:00,690.5,699.75,680.25,697.0,218422,-0.0075744275566533,64.20824295010846,0.2610126888504145,668.8875,629.0,670.3539206362134,668.8875,708.9251385417475,628.8498614582526,19.87111036682279,18.87079760156374,1.00031276525905,0.024860853432282,0.064354527938343,8.61050016,-2.9695,0.0028571428571426,1.073818778857143,0.384047832,0.9733571648571432,-2.547357125042857,-104.7349995332,2.1600001000000004,8.742264213746292,0.0199999999999985,6.45999999,34.300000510000004,0.0,0.0075592894601806,0.8,1.073818778857143,19.557686178,0.0,6.375500199999999,0.1514285799999993,0.7235483698571429,0.0,0.8,0.8,2.2,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,1115.5027315616608,-3.1612964361286364,695.75,706.5,-2.744499996,5.185714234285713,-1.5986397169935365,2.9162030678351605,1160.0334962863049,1039.0547865330004,30.244677438326125,1103.2420023539792,61.99470522292372,0.3360864819176359,0.271998074331771,0.2860572565409842,1.1748923073397397,0.0282404055032585,0.0241728953353934,0.0248490377098541,1.1364783807010652,1.2840199414547475,0.2413160380642924,0.038129527800148,0.0568667494757235,0.6705064285652772
2011-02-16 00:00:00+00:00,690.5,695.0,682.75,691.5,165499,0.0,68.36027713625866,0.2354801063408072,671.35,631.735,672.2725948613368,671.35,710.2731361315532,632.4268638684468,19.06761965889757,18.910162013030508,0.157457645867062,-0.0107449856733524,0.047005307050796,13.20050014,0.2305000199999999,0.0,1.2489156317142858,0.5003170779999999,4.764785784857144,-0.9030714150428574,-93.3149994332,4.589999979999999,7.215461901323138,0.0,3.2799999900000003,32.32000061,0.0,0.0,1.0,1.2489156317142858,20.655374096000003,0.0,6.375500199999999,0.1514285799999993,0.7235483698571429,0.0,0.2,1.0,3.2,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,1115.5027315616608,-3.1612964361286364,690.5,695.75,-1.0594999700000003,4.017142842857142,-1.084179077187502,2.7378305202328925,1158.8045639867269,1049.10418332868,27.425095164511777,1104.8767662483365,65.52964463651031,0.1884817593380981,0.2718869103152084,0.263837005570771,0.7143870958756361,0.0177407675597393,0.0198413926868828,0.023474867510843,0.7557341907980084,0.9903792008338989,0.2459343246748155,0.038129527800148,0.0568667494757235,0.6705064285652772
2011-02-17 00:00:00+00:00,712.75,712.75,692.0,692.0,121105,0.0317147549434344,77.77777777777777,0.2497479386764115,674.2875,635.045,676.1275858269254,674.2875,716.4317619556816,632.1432380443184,19.995738110492766,19.12727723252296,0.868460877969806,0.020400858983536,0.1115009746588693,16.0405002,6.8205,0.0057142857142855,1.473117286,0.67868408,8.164785842,0.9883571849571426,-74.8949992532,2.840000060000001,5.728338807992722,0.0399999999999985,3.3199999900000003,30.880000650000007,0.04,0.015118578920369,0.8,1.473117286,22.473698226,0.0,6.375500199999999,0.1514285799999993,0.7235483698571429,0.0,0.2,0.8,3.6,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,1151.4476059675217,-3.1612964361286364,690.5,690.5,-1.0594999700000003,4.017142842857142,-0.6029094464012117,2.5709658789275447,1159.6049392345658,1063.8207224996063,23.946054183739925,1111.0862115442276,74.26617573424892,0.3152572350541801,0.2994821132639247,0.2770006930011873,1.1381098735075372,0.0291125920729568,0.0228006326476446,0.0228471637811575,1.274231655600507,0.7419410668254999,0.0798793707007696,0.038129527800148,0.0568667494757235,0.6705064285652772
2011-02-18 00:00:00+00:00,709.75,715.0,701.75,712.0,156484,-0.0042179324397008,72.58426966292134,0.2515453746023193,676.9125,638.05,679.3297205100765,676.9125,721.0800264729245,632.7449735270756,20.255708542869115,19.352963494592192,0.9027450482769231,0.0046001415428167,0.0852446483180429,9.6705002,-1.6094999600000002,0.0057142857142855,1.6545726862857144,0.8092668279999999,9.531928737142858,1.9047857652428568,-56.5949988392,-6.37,4.863172912665986,0.0399999999999985,3.3199999900000003,29.680000650000004,-0.04,0.015118578920369,0.8,1.654572686285714,24.163412956,0.0,6.375500199999999,0.1514285799999993,0.7235483698571429,0.0,0.4,0.8,4.4,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,1146.6011060476303,-3.1612964361286364,712.75,690.5,-1.0594999700000003,4.017142842857142,-0.1526894692140368,2.4148666983515743,1163.644497802341,1069.6069154067568,23.50939559889601,1115.821530811348,67.75789836081373,0.3083813971714192,0.2858525753261516,0.2783535494046694,1.107876607832758,0.0186685452624163,0.0232080855076296,0.0225253609187553,0.828778595022927,0.9661423547944256,0.0703948731899495,0.038129527800148,0.0568667494757235,0.6705064285652772
2011-02-22 00:00:00+00:00,679.75,724.25,679.75,714.5,176836,-0.0431877118405005,55.102040816326536,0.3015175464529127,678.1375,640.44,679.3697471281645,678.1375,721.1183632447372,635.1566367552629,17.835392403062656,19.049449276286285,-1.2140568732236297,-0.02299676607977,0.0342335488779004,0.3904999999999999,-7.269499999999999,3.2685713771428566,1.5557699137142855,0.303467974,8.886214334285715,4.929785749571428,4.585000640799999,-4.83,6.087503064702061,22.87999964,22.89999964,48.78000028,-8.72000012,6.979590920514239,0.0,1.5557699137142855,27.10023619,0.0,8.840499900000001,2.0085713599999995,1.720562682285714,0.0,1.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,1098.1361068487167,-3.1612964361286364,709.75,712.75,-1.0594999700000003,4.017142842857142,0.4275162965417076,2.3886540958772797,1162.8099478634178,1071.8260812267824,22.74596665915889,1113.4634742829971,52.093343832677256,0.4228338432802767,0.3649653656587935,0.3193061856459518,1.3242268676462414,0.0654652445752114,0.0318455109947165,0.0249592488628917,2.6228841543264814,1.0762247780737626,0.0395065239319293,0.0,0.0449028663139551,0.0
2011-02-23 00:00:00+00:00,691.5,693.75,656.5,672.5,194778,0.0171380675922327,57.76614310645724,0.2972636379744005,680.5125,643.065,680.5250093064349,680.5125,720.7101940291705,640.3148059708296,16.67320292120519,18.574200005270068,-1.90099708406488,0.001448225923244,0.0553223960320488,4.800500172,-5.3394999400000005,3.3257142342857144,1.5016115851428573,0.3784490652,7.686214338857143,6.225500061857144,9.785000790799996,4.410000172,5.979848395564,23.27999964,23.27999964,48.74000025,0.24,6.952420974655089,0.0,1.5016115851428573,27.925403176,0.0,8.840499900000001,2.0085713599999995,1.720562682285714,0.0,1.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,1117.118231534958,-3.1612964361286364,679.75,709.75,-1.0594999700000003,4.017142842857142,0.9702894322486944,2.364132629046487,1162.4229620998174,1075.5506328296735,21.71808231753595,1113.950775249925,54.76457251003859,0.447740598847534,0.3744080680385704,0.3154625971444368,1.4193143298360325,0.0538684020245842,0.0369711102989816,0.0264298428771644,2.038165035384172,1.1765164234088474,0.0438120328686809,0.0,0.0449028663139551,0.0
2011-02-24 00:00:00+00:00,685.75,698.0,680.0,693.0,147134,-0.0083500212871002,58.17223198594024,0.2925351758928929,681.9125,645.275,681.0226274677269,681.9125,720.6977640899345,643.1272359100656,15.11395813726142,17.88215163166834,-2.768193494406919,-0.0068790731354091,0.0648291925465838,1.43050008,-4.169499856,3.8257142342857136,1.322634244,0.250366956,5.599071464571429,6.881928653285715,14.885000830799996,-3.370000092,4.853810517438589,26.77999964,26.81999964,52.28000025,3.14,7.2411244521405775,0.0,1.322634244,28.378046994,0.0,8.840499900000001,2.0085713599999995,1.720562682285714,0.0,1.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,1107.8291066884997,-3.1612964361286364,691.5,679.75,-5.474500000000001,1.9057143399999996,1.478044946297166,2.3411931923338103,1159.5941566763015,1081.9659183938752,19.40705957060658,1113.1345527750682,55.156559008899926,0.4519847251823117,0.3268415042317483,0.3108632445255415,1.453966393912199,0.0262486328837039,0.0386726833637745,0.0260889107813268,1.0061218363042248,0.888321363991699,-0.3312899138125665,0.0,0.0449028663139551,0.0
2011-02-25 00:00:00+00:00,712.0,722.25,683.25,685.0,137423,0.037564781594263,60.98360655737704,0.313944153271011,684.975,648.025,683.9728534231822,684.975,723.0662685118486,646.8837314881514,15.814105862979886,17.46854247793065,-1.6544366149507646,-0.0010522623640827,0.0824781451919423,-3.20950006,-9.31950042,4.468571377142856,1.1604041122857145,0.2126567399999999,3.759071427428572,6.645500082285714,16.085000710799996,-4.64000014,5.455322132088014,31.27999964,31.31999964,56.78000025,0.9599999999999996,7.257775104825558,0.0,1.1604041122857145,28.91834604,0.0,8.840499900000001,2.0085713599999995,1.720562682285714,0.0,1.0,0.0,0.0,1.628600001335144,1.6759999990463257,1.610700011253357,1.6154999732971191,0.0,41.52803617846259,0.3029971814834232,1.6241999864578247,1.6690000295639038,-0.0268497343073122,0.3345845159835044,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,15.949999809265137,-0.0204785854790809,17.352500200271606,1.0,1150.2359809875488,-3.1612964361286364,685.75,691.5,-5.474500000000001,1.9057143399999996,1.9530420400844453,2.3197337192800163,1164.871847926356,1082.597289342051,20.56863964607627,1118.0814098700655,57.9640204247736,0.4800100995149972,0.383773668119198,0.3313162492332407,1.4487972930331758,0.0547752808988764,0.0438052211289584,0.0277327843153217,1.975108612427647,0.831445147417607,-0.3140401220734304,0.0,0.0449028663139551,0.0
2011-02-28 00:00:00+00:00,722.5,723.5,706.75,712.5,39229,0.0146395085746115,64.99215070643642,0.3107318084579854,688.9,650.79,687.6421054781181,688.9,725.3563184906868,652.4436815093131,17.020043757758117,17.378842733896146,-0.3587989761380292,0.0179640718562874,0.1102573953131003,5.55050012,-8.33950026,2.5771428857142853,1.1076845414285714,0.3988706669999999,1.523357130285714,5.791928600857142,22.395000421399995,0.1700003199999999,4.749100714523479,18.0400002,40.75999984,65.34000045,2.9800002,3.443060503652229,0.0,1.1076845414285714,30.413042792,0.0,0.8504998,7.491428537142857,1.010419429,0.0,0.6,0.0,0.0,1.618399977684021,1.672700047492981,1.6139999628067017,1.659999966621399,0.0,56.0497416310941,0.2997204651218389,1.6145000457763672,1.6722999811172483,-0.0289963212874872,0.3220080686968011,220.223,0.4763230053974165,1.631846857448771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,18.350000381469727,0.1105206446656415,16.752500295639038,1.0,1199.3499758839607,-3.3759551341461367,712.0,685.75,-5.474500000000001,1.9057143399999996,1.8819102826596423,2.653391449464716,1185.698307427138,1076.5452634157757,27.28826100284064,1128.917218671918,67.47804784369765,0.5603174024968841,0.4332031431546377,0.3516205620307239,1.5935284993732524,0.0231833910034602,0.0447081902771672,0.0277079476543146,0.8367051549846062,0.2455076985178576,-0.5174204418069596,0.1929098198743448,0.1067918174305956,1.8064099521072212
